x
16,50000000000000
16,60000000000000
15,20000000000000
14,60000000000000
15,20000000000000
13,80000000000000
13,20000000000000
13,50000000000000
13,40000000000000
12,80000000000000
12,10000000000000
11,70000000000000
10,90000000000000
10,90000000000000
11,40000000000000
12,00000000000000
12,40000000000000
12,90000000000000
12,80000000000000
13,40000000000000
13,50000000000000
13,00000000000000
11,60000000000000
11,00000000000000
9,30000000000000
7,50000000000000
6,40000000000000
5,40000000000000
4,90000000000000
4,70000000000000
4,40000000000000
4,00000000000000
4,00000000000000
4,00000000000000
4,40000000000000
4,40000000000000
4,60000000000000
5,00000000000000
6,10000000000000
7,60000000000000
8,00000000000000
10,20000000000000
10,70000000000000
10,30000000000000
10,40000000000000
10,10000000000000
9,30000000000000
8,10000000000000
7,90000000000000
7,90000000000000
7,80000000000000
7,90000000000000
7,90000000000000
7,90000000000000
8,00000000000000
8,10000000000000
8,00000000000000
8,10000000000000
8,10000000000000
8,00000000000000
8,00000000000000
8,00000000000000
8,40000000000000
8,50000000000000
8,40000000000000
8,90000000000000
9,60000000000000
10,10000000000000
10,60000000000000
10,30000000000000
9,40000000000000
8,30000000000000
7,80000000000000
7,30000000000000
7,00000000000000
6,80000000000000
6,80000000000000
6,90000000000000
7,00000000000000
7,50000000000000
7,70000000000000
7,90000000000000
8,20000000000000
9,00000000000000
9,00000000000000
9,20000000000000
9,20000000000000
9,50000000000000
9,60000000000000
10,30000000000000
10,80000000000000
10,80000000000000
10,50000000000000
10,60000000000000
10,70000000000000
10,90000000000000
9,60000000000000
7,60000000000000
6,70000000000000
5,50000000000000
5,30000000000000
5,00000000000000
4,50000000000000
4,60000000000000
4,50000000000000
4,80000000000000
5,20000000000000
5,40000000000000
6,00000000000000
6,10000000000000
7,10000000000000
8,10000000000000
9,20000000000000
10,40000000000000
11,10000000000000
11,20000000000000
10,80000000000000
9,80000000000000
8,20000000000000
7,00000000000000
4,30000000000000
3,10000000000000
2,10000000000000
0,90000000000000
0,10000000000000
-0,40000000000000
-0,70000000000000
-1,10000000000000
-1,40000000000000
-1,20000000000000
-1,20000000000000
-1,40000000000000
-1,40000000000000
-1,10000000000000
1,60000000000000
8,20000000000000
11,30000000000000
13,30000000000000
14,90000000000000
15,90000000000000
16,00000000000000
13,60000000000000
8,90000000000000
6,60000000000000
5,00000000000000
4,00000000000000
3,90000000000000
4,20000000000000
4,40000000000000
4,00000000000000
4,00000000000000
3,40000000000000
3,10000000000000
2,70000000000000
2,30000000000000
1,80000000000000
1,50000000000000
2,90000000000000
9,10000000000000
10,80000000000000
12,10000000000000
12,40000000000000
13,20000000000000
14,10000000000000
13,80000000000000
12,70000000000000
11,60000000000000
10,80000000000000
9,80000000000000
9,10000000000000
9,00000000000000
9,10000000000000
9,00000000000000
8,40000000000000
8,30000000000000
